Chronicon,120.000,2.0,DirectX 9.0c and Shader Model 3.0 Compatible Dedicated Video Card, 512 MB VRAM,0.48828125,Early Access RPG Loot Indie Dungeon Crawler Action Adventure Action RPG Pixel Graphics Hack and Slash Early Access Co-op Rogue-like Fantasy PvE 2D Local Co-Op,28 Jul, 2015,1091,94
Terroir,165.000,2.0,Minimum of 2 GB Video RAM,2.0,Indie Simulation Strategy Management Economy Great Soundtrack,20 Sep, 2017,182,70
Zombie Defense,0,0.5,256 MB VRAM,0.1953125,Free to Play Zombies Tower Defense Multiplayer Survival Strategy Action Casual Indie Singleplayer Shooter Horror Co-op RTS Top-Down,30 Sep, 2016,1453,82
Space Hulk,220.000,2.0,NVIDIA GeForce 8600 GT / ATI Radeon HD 2600 XT or greater,4.0,Warhammer 40K Strategy Turn-Based Board Game Games Workshop Turn-Based Strategy Sci-fi Indie Tactical Singleplayer Multiplayer,15 Aug, 2013,,0
Dark Sector,120.000,1.0,,0,Action Third-Person Shooter Singleplayer Third Person Shooter Horror Gore,23 Mar, 2009,202,81
Toribash,0,0,Intel: GMA 950 and up, ATI/AMD: X-Series 300 and up, Radeon-Series 9600 and up, Nvidia GeForce 6000 and up,0.1953125,Free to Play Fighting Multiplayer Physics Gore Action Turn-Based Strategy Martial Arts Indie Funny Simulation Blood Moddable Sandbox Difficult Parkour Singleplayer Turn-Based Strategy Co-op,1 Mar, 2006,12528,87
Fiber Twig 2,120.000,1.0,ATI X1800 or better / nVidia 7800 or better / Intel 4100 or better. 512MB Video RAM,0.048828125,Indie Casual,18 Sep, 2018,,0
Monster League,175.000,6.0,GeForce GTX 600 series or similar,9.27734375,Early Access Racing Sports Casual Indie Early Access,26 Oct, 2018,17,94
World of Goo,120.000,0.0,,0,Puzzle Indie Physics Singleplayer Great Soundtrack Casual 2D Comedy Cute Building Masterpiece Funny Satire Atmospheric Touch-Friendly Classic Strategy Surreal Story Rich Difficult,13 Oct, 2008,2505,93
King Kaiju,70.000,4.0,NVIDIA GeForce® GTX 970, AMD Radeon™ R9 290 equivalent or better,0.1953125,Indie Simulation VR,31 Jan, 2017,103,82
Yesterday Origins,165.000,2.0,ATI/NVIDIA dedicated/integrated or mobile graphic card, with at least 512MB of dedicated VRAM and with at least Shader Model 4.0 support,4.0,Adventure Point & Click Violent Mystery Singleplayer Puzzle Dark Fantasy Medieval,10 Nov, 2016,131,83
Warriors: Rise to Glory!,120.000,1.46484375,NVIDIA Geforce GTX480+ or Radeon HD 5850,2.0,Early Access Indie Early Access Casual Strategy RPG Fighting Turn-Based Medieval Local Multiplayer Perma Death Strategy RPG Turn-Based Combat Action Replay Value,2 Feb, 2018,273,84
Bitardia,70.000,0.439453125,,2.0,Early Access Memes Indie Adventure Action Story Rich Psychological Horror Early Access Open World RPG Horror Atmospheric FPS Singleplayer First-Person Shooter Nudity,20 Nov, 2015,549,87
Ultimate Booster Experience,70.000,8.0,Nvidia GTX770 2Gb,0.9765625,Simulation VR Action Casual Adventure Indie Horror,16 Apr, 2016,229,79
Redout: Enhanced Edition,280.000,4.0,GTX 560 or equivalent,6.0,Racing Futuristic Fast-Paced Great Soundtrack Indie Multiplayer VR Colorful Sci-fi Singleplayer Simulation Difficult Atmospheric Action Arcade Split Screen Space Driving Sports,2 Sep, 2016,2093,86
Game Dev Studio,120.000,1.0,128 MB VRAM,0.146484375,Simulation Indie Strategy Casual Psychological Horror Management,12 Mar, 2018,109,86
Little Busters! English Edition,280.000,1.0,DirectX 10 or higher compatible graphics card / VRAM 512 MB or more (GeForce 8400 or higher, Radeon HD 2400 or higher),9.0,Visual Novel Anime Adventure Story Rich Casual Simulation Great Soundtrack Sports Comedy Drama Multiple Endings Cute Romance,1 Nov, 2017,283,99
Aim Master,43.000,2.0,Geforce GTX 560,0.48828125,Action FPS Sports Shooter,21 Nov, 2018,,0
Out of Ammo,165.000,4.0,NVIDIA GTX 970,6.0,Action Strategy VR Indie FPS Multiplayer Singleplayer Survival Early Access Shooter First-Person,14 Sep, 2016,565,86
Agarest: Generations of War,165.000,1.0,DirectX 9.0c compatible graphics card with 64Mb RAM and support for v3 shaders,5.0,JRPG RPG Anime Strategy Turn-Based Fantasy Strategy RPG Adventure Tactical RPG Singleplayer Turn-Based Strategy Tactical Visual Novel Character Customization Romance Dating Sim Controller Story Rich Nudity Great Soundtrack,4 Feb, 2014,1429,72
Redeemer,165.000,4.0,AMD Radeon R9 200 Series or equivalent,7.0,Action Gore Violent Beat 'em up Top-Down Indie Fighting Hack and Slash Martial Arts Controller Twin Stick Shooter Spectacle fighter Fast-Paced Arena Shooter Shooter Silent Protagonist Action-Adventure Character Action Game Mouse only,1 Aug, 2017,503,78
Halo: Spartan Strike,43.000,1.0,DirectX10 compatible graphics card w/ dedicated 512MB RAM (ATI Radeon 3670, NVIDIA 8600 GT or Intel HD 3000),2.490234375,Action Sci-fi Top-Down Shooter Singleplayer Shooter Aliens Strategy Multiplayer Great Soundtrack Twin Stick Shooter Third Person Co-op Adventure FPS,12 Dec, 2014,561,83
Saints Row: Gat out of Hell,165.000,4.0,NVIDIA GTX 260 | AMD Radeon HD 5800 series,7.0,Action Open World Comedy Co-op Third Person Funny Demons Adventure Third-Person Shooter Multiplayer Shooter Sandbox Singleplayer Atmospheric Dark Humor Female Protagonist Mature Online Co-Op Gore First-Person,22 Jan, 2015,5249,73
Heroes of Might & Magic V: Hammers of Fate,165.000,0.5,DirectX 9 compliant w/ 64MB RAM,0,Strategy Turn-Based Strategy Turn-Based Fantasy,14 Nov, 2006,94,78
Cosmic Trip,188.000,8.0,NVIDIA GTX 970 / AMD 290 equivalent or greater,0.29296875,Adventure Strategy Action VR Early Access,24 May, 2017,366,88
Omensight: Definitive Edition,188.000,6.0,GeForce GT 640 or Radeon HD 7790 (1GB VRAM),5.0,Action Adventure Indie RPG Fantasy Swordplay Story Rich Time Travel Mystery Dark Fantasy Choices Matter Great Soundtrack Dynamic Narration Action RPG Female Protagonist Hack and Slash Singleplayer,15 May, 2018,391,84
Hocus Pocus,70.000,2.0,,0,Action Adventure Platformer 2D Retro 1990's Classic,1 Jun, 1994,43,88
Stephen's Sausage Roll,250.000,2.0,DX9 / SM2-compatible card ( generally everything made since 2004 should work ),0.48828125,Indie Puzzle Difficult Singleplayer Sokoban,18 Apr, 2016,308,97
Yoku's Island Express,188.000,4.0,Nvidia GeForce GT 630 1GB / AMD Radeon 7770 1GB / Intel HD 530,3.0,Adventure Pinball Indie Metroidvania Platformer Singleplayer Family Friendly Hand-drawn Physics Open World Great Soundtrack Controller Puzzle-Platformer,29 May, 2018,279,96
Trap Labs,120.000,0.5,Graphics Card that supports OpenGL 2.1 or better,0.1953125,Action Indie Casual Racing Adventure Puzzle Multiplayer Great Soundtrack 2D Funny Cartoony Family Friendly Comedy Cartoon Puzzle-Platformer,26 Nov, 2018,,0
RetroMaze,15.000,1.0,Integrated graphics,0.048828125,Casual Indie Puzzle Retro 2D Relaxing Singleplayer Difficult,21 May, 2018,84,97
Uncrewed,140.000,4.0,DirectX 9 compatible video card with 512 MB of VRAM,3.0,Early Access Strategy Action Early Access RTS Base Building Building Sandbox Multiplayer Singleplayer Crafting Simulation Real-Time Physics Resource Management,28 Jul, 2016,53,75
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,165.000,1.0,Onboard graphics chipset with 256MB video RAM,1.0,Fighting Action 2D Fighter Arcade Anime Classic Pixel Graphics,27 Feb, 2015,765,92
Rogue System,250.000,2.0,1GB Nvidia or AMD, supporting at least OpenGL 4.0. Latest drivers for either are absolutely required. WARNING: Intel HD Graphics are currently NOT supported.,2.0,Early Access Simulation Early Access Space Sim Space,16 May, 2016,122,86
ENSLAVED™: Odyssey to the West™ Premium Edition,440.000,2.0,Nvidia Geforce 9600/ ATI Radeon HD 4850,12.0,Adventure Action Post-apocalyptic Singleplayer Story Rich Hack and Slash Third Person Action-Adventure Sci-fi Atmospheric Platformer Robots Great Soundtrack Parkour Female Protagonist Open World 3D Platformer 3D Vision Controller Linear,24 Oct, 2013,3022,85
XING: The Land Beyond,188.000,4.0,AMD Radeon HD 7850 or NVIDIA GTX 750Ti,9.0,Adventure Indie VR Puzzle Relaxing Atmospheric Singleplayer Story Rich Great Soundtrack,21 Sep, 2017,95,85
Twins of the Pasture,100.000,4.0,DirectX 9 compatible graphics card,2.0,Sexual Content Nudity Simulation Adventure Anime Visual Novel Female Protagonist,19 Jul, 2017,260,70
Samorost 2,70.000,0.0,No special requirements,0,Adventure Point & Click Indie Puzzle Casual Surreal Singleplayer Short 2D Atmospheric Fantasy Great Soundtrack Sci-fi Hand-drawn,10 Dec, 2009,590,82
RACE 07,310.000,2.0,DirectX 9 compatible graphics card with 512 MB memory, Nvidia 6800 or better,0,Racing Simulation Driving Multiplayer Sports Singleplayer,15 Oct, 2007,756,86
Tharsis,165.000,2.0,DirectX 11 compatible graphics card (Intel HD 5000, NVIDIA GeForce 400 or Radeon HD 5000),2.0,Strategy Indie Space Difficult Board Game Turn-Based RPG Mars Survival Great Soundtrack Rogue-like,11 Jan, 2016,1150,70
Save 50% on Human-powered spacecraft,7.500,1.0,Latest graphics drivers,0.1953125,Casual Indie Singleplayer Pixel Graphics Space Comedy Touch-Friendly 2D Short Cute Clicker,3 May, 2018,120,91
The Underground Man,30.000,1.0,Intel HD4000,0.19921875,Indie Story Rich Memes Post-apocalyptic Adventure Atmospheric RPG Great Soundtrack Classic Singleplayer Survival 2D Pixel Graphics Action Psychological Horror Retro Difficult Open World Illuminati,1 Sep, 2016,1202,84
Slayaway Camp,15.000,2.0,Integrated Graphics,0.29296875,Puzzle Gore Indie Horror 1980s Funny Casual Strategy Blood Singleplayer Voxel Turn-Based Strategy,25 Oct, 2016,424,96
SACRALITH : The Archer`s Tale,188.000,16.0,GTX 970,11.0,Action Violent Adventure Gore Simulation VR Medieval Dragons Atmospheric Magic Shooter Singleplayer Difficult Dark Fantasy Story Rich Great Soundtrack Funny FPS Dark Fantasy,17 May, 2018,68,92
GRANADO ESPADA,0,2.0,NVIDIA® GeForce® 6600 GT or ATI/AMD RadeonTMX1600 Pro 256MB equivalent or higher,10.0,Free to Play Massively Multiplayer RPG Action Strategy Great Soundtrack Anime MMORPG Adventure Nudity,10 Jul, 2007,,0
Blessed Ones: The Magic Wolves,100.000,0.25,At least 256 MB of VRAM. I mean, you're probably good.,0.048828125,Early Access RPG Indie Early Access JRPG Party-Based RPG Resource Management,4 Dec, 2015,,0
Vietnam ‘65,120.000,2.0,DirectX 9.0c compatible graphics card (Shader Model 2+),0.1953125,Strategy Turn-Based Strategy Historical Turn-Based Singleplayer Wargame Replay Value War Cold War,5 Mar, 2015,223,80
Splody,90.000,0.5,Intel HD Graphics 2500 or better,0.09765625,Indie Action Casual 4 Player Local Local Multiplayer Multiplayer,21 Mar, 2017,42,100
planetarian ~the reverie of a little planet~,120.000,0.125,800x600,0.48828125,Visual Novel Anime Post-apocalyptic Sci-fi Story Rich Casual Linear Great Soundtrack Cute Singleplayer Robots Drama Short Emotional Masterpiece Atmospheric,29 Nov, 2004,1354,97
Rise of the Triad: Dark War,90.000,2.0,,0,Action FPS Classic 1990's,21 Dec, 1994,23,86
Save 20% on Seeds of Resilience,128.000,2.0,Intel HD Graphics 5500,0.1953125,Early Access Strategy Simulation Indie Early Access Management,4 Jul, 2018,16,75
Save 40% on Defeat the Beat,99.000,4.0,Nvidia GTX 970,0.1953125,Early Access Early Access Action Indie,30 Nov, 2018,,0
Age of Conquest IV,0,0.5,OpenGL 2.1+,0.25,Free to Play Strategy Turn-Based Strategy Indie Multiplayer War Singleplayer Grand Strategy,5 Apr, 2016,1489,78
Bullet Heaven 2,140.000,2.0,Anything that's not ancient,0.1953125,Bullet Hell Action Indie Shoot 'Em Up Great Soundtrack Difficult Anime 2D Local Co-Op,7 Dec, 2015,193,98
Space Pilgrim Episode I: Alpha Centauri,18.000,0.5,1024x768 or better video resolution in High Color mode,0.244140625,Adventure RPGMaker Sci-fi Space Indie Female Protagonist Story Rich Casual Comedy Atmospheric Point & Click 2D Singleplayer RPG Pixel Graphics Episodic Colorful Isometric,14 Dec, 2015,685,87
Strike Suit Zero,188.000,4.0,NVIDIA 250 GTS, ATI Radeon 4800 series, Intel HD3000. Older cards known to work, but not officially supported.,0,Space Action Mechs Sci-fi Indie Simulation Shooter Flight Great Soundtrack Singleplayer VR Space Sim Robots Third Person Third-Person Shooter Kickstarter,23 Jan, 2013,1111,80
MINDNIGHT,0,1.0,512MB,0.1171875,Free to Play RPG Strategy Multiplayer Indie Mystery Cyberpunk Pixel Graphics Atmospheric Hacking Board Game Great Soundtrack Co-op Casual Replay Value Party-Based RPG Dark Humor Funny Werewolves Tactical,4 Aug, 2017,975,83
Total Miner,120.000,2.0,512 MB DirectX 9.0c Compatible (Shader Model 2),0.244140625,Early Access Early Access Indie Action RPG Sandbox Adventure Building Open World Voxel First-Person Singleplayer Replay Value Multiplayer Survival Pixel Graphics,23 Dec, 2017,283,86
Home Design 3D,120.000,4.0,DX9 or OpenGL 2.1,0,Simulation Design & Illustration Software,30 Jan, 2015,399,74
Jumps,43.000,4.0,1gb VRAM,0.09765625,Indie Racing Action FPS Parkour 3D Platformer Platformer,31 Mar, 2017,68,98
Rebel Story: A Roguelike Bullet Hell,100.000,1.0,shader 3.0 supporting card (i.e. Intel HD Graphics 4000),0.5,Action Indie Shoot 'Em Up Pixel Graphics 2D Bullet Hell Co-op Side Scroller Sci-fi Procedural Generation Singleplayer Story Rich Retro Great Soundtrack Space Shooter Difficult Rogue-lite Rogue-like,22 Aug, 2018,,0
Ys VI: The Ark of Napishtim,188.000,1.0,32 MB VRAM, 3D accelerator compatible w/ DirectX 9.0c,1.0,Action RPG JRPG Adventure Great Soundtrack Action RPG Anime Singleplayer Difficult Fantasy Classic,28 Apr, 2015,404,92
SYREN,Not Available,8.0,GeForce GTX 980 or better,6.0,Nudity Action Gore Violent VR,16 Feb, 2017,,0
Save 50% on Tomato Jones,15.000,1.0,Nvidia GTX 460 or better,0.146484375,Action Adventure Casual Indie Puzzle Platformer Memes,11 Jul, 2016,104,83
QuiVr,188.000,6.0,NVidia GTX 970,5.0,Action Simulation VR Indie Casual,18 Jun, 2018,415,92
The Eyes of Ara,165.000,0.0029296875,,2.0,Adventure Indie Puzzle Mystery Atmospheric Great Soundtrack Point & Click First-Person Hidden Object,19 Jul, 2016,189,86
レイジングループ,250.000,4.0,1.5 GB VRAM,3.0,Adventure Indie Violent Visual Novel Anime,23 Aug, 2017,159,97
Save 60% on Seven Kingdoms: Ancient Adversaries,32.000,0.125,100% DirectX compatible graphics,0.1953125,Strategy RTS,8 Jun, 1998,49,97
12 orbits,30.000,1.0,,0.146484375,Indie Casual Action Sports Local Multiplayer 4 Player Local Multiplayer Arcade 2D Team-Based Touch-Friendly Minimalist Competitive Fast-Paced Abstract Short Stylized Experimental Physics Family Friendly,24 Oct, 2016,182,85
Wonderful Everyday Down the Rabbit-Hole,250.000,1.0,VRAM 64MB, 1280×960,4.0,Visual Novel Sexual Content Psychological Horror Philisophical Violent Anime Story Rich Nudity Mystery Great Soundtrack Female Protagonist Adventure Gore Romance Casual Psychological Singleplayer Horror,30 Aug, 2017,272,97
MOMO.EXE,30.000,2.0,512 MB VRAM,0.5,Indie Horror Memes Adventure Action Singleplayer Funny,29 Aug, 2018,202,88
My Name is Mayo,15.000,0.5,Anything that can run solitaire.,0.01953125,Memes Casual Clicker Funny Comedy Indie Singleplayer Story Rich,15 Feb, 2016,1818,82
Save 75% on The Book of Unwritten Tales 2,87.500,2.0,DirectX 9c compatible graphic card with 512 MB RAM and PixelShader 3.0,13.0,Adventure Point & Click Comedy Fantasy Singleplayer Story Rich Funny Kickstarter Atmospheric Great Soundtrack,19 Feb, 2015,369,90
Flowers -Le volume sur printemps-,188.000,1.0,,2.0,Visual Novel Casual Female Protagonist Anime Romance Cute,17 Aug, 2016,398,97
Hurl VR,Not Available,8.0,Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better,0.2509765625,Indie Casual Simulation VR,12 Sep, 2017,,0
Zak McKracken and the Alien Mindbenders,80.000,0.25,3D graphics card compatible with DirectX 7,0.1298828125,Adventure Point & Click,1 Jan, 1988,13,100
Zombo Buster Rising,30.000,0.5,512 MB Video RAM,0.341796875,Action Indie 2D Shooter Zombies Shoot 'Em Up Tower Defense,2 Oct, 2016,134,90
Dead Rising 4,398.000,6.0,NVIDIA GeForce GTX 760 (2 GB) or AMD Radeon HD 7850 (2 GB),50.0,Zombies Action Open World Gore Violent Multiplayer Comedy Co-op Survival Heist Third Person Funny Horror Memes Casual Nudity Online Co-Op Anime Survival Horror Singleplayer,14 Mar, 2017,,0
Amnesia™: Memories,188.000,1.0,960×540; onboard sufficient,3.0,Otome Visual Novel Female Protagonist Romance Anime Dating Sim Adventure Singleplayer Mystery Multiple Endings Psychological Horror Story Rich Horror Choices Matter,25 Aug, 2015,1503,93
Christmas Adventure: Candy Storm,30.000,0.5,OpenGL 1.1 Capable Video with 512MB VRAM,0.3603515625,Casual Indie Hidden Object Point & Click Singleplayer Family Friendly Short Relaxing Puzzle Cute Atmospheric Mouse only,1 Apr, 2016,185,88
Hidden Object 6-in-1 bundle,199.000,1.0,512 MB,5.0,Casual Hidden Object Point & Click,16 Mar, 2016,65,84
Contraption Maker,120.000,2.0,512MB VRAM, Pixel Shader 2.0 or higher,0.29296875,Puzzle Physics Casual Indie Simulation Sandbox Level Editor Comedy 2D Singleplayer Co-op Early Access Multiplayer,7 Jul, 2014,710,92
Mount Your Friends 3D: A Hard Man is Good to Climb,90.000,2.0,Intel HD graphics 4000 or better,0.78125,Sports Indie Simulation Nudity Sexual Content Funny Mature Comedy Multiplayer 4 Player Local Physics Local Multiplayer Psychological Horror Online Co-Op Competitive 3D Memes,23 Feb, 2018,160,87
2017 VR,188.000,8.0,NVIDIA GTX 970 / AMD equivalent or greater,6.0,Action RPG Indie Gore VR Zombies,8 May, 2017,,0
Solar 2,Not Available,0.3515625,,0,Space Indie Casual Sandbox Relaxing 2D Singleplayer Simulation Arcade Puzzle Open World Physics Comedy Top-Down Short Addictive Atmospheric,17 Jun, 2011,1107,90
Scanner Sombre,80.000,4.0,Radeon HD 2000/GeForce 8,3.0,Horror Exploration Walking Simulator Adventure Indie Atmospheric First-Person VR Singleplayer,26 Apr, 2017,768,88
Freeways,58.000,1.0,128Mb,0.029296875,Simulation Indie Puzzle,1 Oct, 2017,111,75
Lovecraft's Untold Stories,150.000,2.0,Intel HD 3000 GPU / AMD HD 5450 / Nvidia 9400 GT,0.390625,Early Access Action Early Access Lovecraftian Indie Adventure RPG Violent Rogue-like Pixel Graphics,23 Jun, 2018,87,93
魔塔2018,30.000,2.0,NVDIA Geforce GT720M,1.0,Adventure Strategy Casual Action Indie RPG,9 Nov, 2018,30,90
江湖求生 Ganghood Survival,188.000,4.0,GTX960,3.0,Early Access Indie Early Access Strategy Action Massively Multiplayer,12 Nov, 2018,,0
Beyond Eyes,165.000,4.0,GeForce GTS 450 / Radeon HD 6770,1.0,Indie Walking Simulator Female Protagonist Adventure Atmospheric Singleplayer Exploration Third Person Short,11 Aug, 2015,515,74
Tank Warfare: Tunisia 1943,310.000,4.0,AMD Radeon 7570/nVidia GeForce GTX 650 1GB,12.0,Strategy Simulation Gore Violent World War II Tanks,1 May, 2017,112,82
Tom Clancy's EndWar™,165.000,2.0,256 MB DirectX® 9.0c–compliant video card with Shader Model 3.0 or higher (see supported list*),0,Strategy RTS Tactical Voice Control War Multiplayer Singleplayer,25 Feb, 2009,333,71
